struct_id,name,smiles,targets,moa_targets
4622,linaclotide,C[C@@H](O)[C@@H]1NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@@H](N)CSSC[C@H](NC(=O)[C@H](CSSC[C@H](NC(=O)CNC1=O)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(O)=O)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CCC(O)=O)NC3=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N2,GUCY2C,GUCY2C
4624,phenylacetic acid,OC(=O)CC1=CC=CC=C1,AKR1B1,
4627,sincalide,CSCC[C@H](NC(=O)[C@H](CC1=CC=C(OS(O)(=O)=O)C=C1)NC(=O)[C@@H](N)CC(O)=O)C(=O)NCC(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O,CCKAR;CCKBR,
4628,enzalutamide,CNC(=O)C1=C(F)C=C(C=C1)N1C(=S)N(C(=O)C1(C)C)C1=CC(=C(C=C1)C#N)C(F)(F)F,AR,AR
4633,trabectedin,COC1=CC2=C(CCN[C@]22CS[C@H]3[C@H]4[C@@H]5N(C)[C@@H](CC6=C5C(O)=C(OC)C(C)=C6)[C@H](O)N4[C@@H](COC2=O)C2=C3C(OC(C)=O)=C(C)C3=C2OCO3)C=C1O,SRC,
4634,teriflunomide,C\C(O)=C(/C#N)C(=O)NC1=CC=C(C=C1)C(F)(F)F,DHFR;DHODH,DHODH
4641,levmetamfetamine,CN[C@H](C)CC1=CC=CC=C1,TAAR1,TAAR1
4642,dodecanoic acid,CCCCCCCCCCCC(O)=O,FFAR1;GPR84;PPARA;PPARD;PPARG,
4647,fluorometholone acetate,C[C@H]1C[C@H]2[C@@H]3CC[C@](OC(C)=O)(C(C)=O)[C@@]3(C)C[C@H](O)[C@]2(F)[C@@]2(C)C=CC(=O)C=C12,NR3C1,NR3C1
4648,eugenol,COC1=CC(CC=C)=CC=C1O,ALOX5;PTGS1,
4654,regorafenib,CNC(=O)C1=CC(OC2=CC(F)=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=CC=N1,BRAF;EPHX2;FGFR1;FLT1;FLT3;GLRA1;KDR;KIT;PDGFRB;RAF1;TEK,BRAF;KDR
4659,metamizole,CN(CS(O)(=O)=O)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1,TRPA1,TRPA1
4663,benzoin,OC(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,CES1;CES2,
4664,benzoic acid,OC(=O)C1=CC=CC=C1,DAO;NAPRT,
4667,betamethasone phosphate,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(O)(O)=O,CHRM1;CHRM3;CHRM4;CHRM5;HRH1;NR3C1,NR3C1
4671,metizoline,CC1=C(CC2=NCCN2)C2=CC=CC=C2S1,NISCH,
4673,nalfurafine,CN([C@@H]1CC[C@@]2(O)[C@H]3CC4=C5C(O[C@@H]1[C@@]25CCN3CC1CC1)=C(O)C=C4)C(=O)\C=C\C1=COC=C1,HCRTR1;MAPK1;MAPK3;OPRD1;OPRK1;OPRL1;OPRM1,OPRK1
4676,obidoxime,O\N=C\C1=CC=[N+](COC[N+]2=CC=C(\C=N\O)C=C2)C=C1,ACHE,
4682,panobinostat,CC1=C(CCNCC2=CC=C(\C=C\C(=O)NO)C=C2)C2=CC=CC=C2N1,BRD4;HDAC1;HDAC10;HDAC11;HDAC2;HDAC3;HDAC4;HDAC5;HDAC6;HDAC7;HDAC8;HDAC9,HDAC1;HDAC10;HDAC11;HDAC2;HDAC3;HDAC4;HDAC5;HDAC6;HDAC7;HDAC8;HDAC9
4683,paraoxon,CCOP(=O)(OCC)OC1=CC=C(C=C1)[N+]([O-])=O,ACHE;BCHE;CA1;CA2,
4684,perampanel,O=C1N(C=C(C=C1C1=C(C=CC=C1)C#N)C1=CC=CC=N1)C1=CC=CC=C1,GRIA1;GRIA2;GRIA3;GRIA4,GRIA1;GRIA2;GRIA3;GRIA4
4690,pleconaril,CC1=NOC(CCCOC2=C(C)C=C(C=C2C)C2=NOC(=N2)C(F)(F)F)=C1,NR1I2,
4696,remikiren,CC(C)(C)S(=O)(=O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)C1CC1,REN,REN
4702,esatenolol,CC(C)NC[C@H](O)COC1=CC=C(CC(N)=O)C=C1,ADORA3;ADRB1;ADRB2,
4704,semustine,C[C@H]1CCC(CC1)NC(=O)N(CCCl)N=O,ADRA2A,
4713,tofacitinib,C[C@@H]1CCN(C[C@@H]1N(C)C1=C2C=CNC2=NC=N1)C(=O)CC#N,ABL1;BMP2K;CAMK1;CAMK1D;CAMK2A;CAMK2D;DCLK1;DCLK3;DMPK;FYN;GRK7;JAK1;JAK2;JAK3;LCK;LRRK2;MAP4K2;MKNK2;NUAK2;PKN1;PKN2;PRKCD;RET;ROCK1;ROCK2;RPS6KA1;RPS6KA2;RPS6KA6;STK3;TNK1;TYK2;ULK3,JAK1;JAK2;JAK3;TYK2
4715,cabozantinib,COC1=CC2=NC=CC(OC3=CC=C(NC(=O)C4(CC4)C(=O)NC4=CC=C(F)C=C4)C=C3)=C2C=C1OC,AURKA;AXL;EGFR;FGFR1;FLT1;FLT3;FLT4;KDR;KIT;MET;MST1R;RET;SRC;TEK,FLT3;KDR;KIT;MET;RET;TEK
4716,ponatinib,CN1CCN(CC2=CC=C(NC(=O)C3=CC=C(C)C(=C3)C#CC3=CN=C4C=CC=NN34)C=C2C(F)(F)F)CC1,ABL1;BCR;CDK19;CDK8;CSK;FGFR1;FGFR2;FGFR3;FGFR4;FLT3;KDR;KIT;LYN;PDGFRA;PDGFRB;RET;RIPK1;RIPK2;RIPK3;SRC,ABL1;BCR
4718,teduglutide,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CC(O)=O)NC(=O)CNC(=O)[C@@H](N)CC1=CNC=N1)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)CC)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(O)=O)C(O)=O,GLP2R,GLP2R
4719,daunorubicinol,COC1=C2C(=O)C3=C(O)C4=C(C[C@](O)(C[C@@H]4O[C@H]4C[C@H](N)[C@H](O)[C@H](C)O4)[C@H](C)O)C(O)=C3C(=O)C2=CC=C1,ABCB1;ABCC1;ABCC6;ABCG2;TOP2A,
4721,lomitapide,FC(F)(F)CNC(=O)C1(CCCCN2CCC(CC2)NC(=O)C2=C(C=CC=C2)C2=CC=C(C=C2)C(F)(F)F)C2=CC=CC=C2C2=C1C=CC=C2,MTTP,MTTP
4723,succinimide,O=C1CCC(=O)N1,CRBN,
4727,tacalcitol,CC(C)[C@H](O)CC[C@@H](C)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C,VDR,
4728,tenidap,NC(=O)N1C(=O)\C(=C(/O)C2=CC=CS2)C2=C1C=CC(Cl)=C2,CYP1A2;CYP2C9;KCNJ4;PTGS1;PTGS2,
4731,thiocolchicoside,COC1=C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=C2CC[C@H](NC(C)=O)C3=CC(=O)C(SC)=CC=C3C2=C1OC,GABRA1;GABRA2;GABRB1;GABRB2;GABRG2,
4732,thioctic acid,OC(=O)CCCCC1CCSS1,ACHE;SAE1;UBA2,
4741,bedaquiline,COC1=NC2=C(C=C(Br)C=C2)C=C1[C@@H](C1=CC=CC=C1)[C@@](O)(CCN(C)C)C1=CC=CC2=C1C=CC=C2,KCNH2,
4746,pomalidomide,NC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O,CRBN,CRBN
4749,ospemifene,OCCOC1=CC=C(C=C1)C(=C(\CCCl)C1=CC=CC=C1)\C1=CC=CC=C1,ESR1,ESR1
4752,levobetaxolol,CC(C)NC[C@H](O)COC1=CC=C(CCOCC2CC2)C=C1,ADRB1;ADRB2,ADRB1
4757,dimethyl fumarate,COC(=O)\C=C\C(=O)OC,HCAR2;KEAP1,KEAP1
4758,canagliflozin,CC1=C(CC2=CC=C(S2)C2=CC=C(F)C=C2)C=C(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,SLC5A1;SLC5A2,SLC5A2
4773,ethyl hydroxybenzoate,CCOC(=O)C1=CC=C(O)C=C1,CA1;CA12;CA14;CA2;CA7;CA9;ESR1;ESR2,
4778,ridaforolimus,CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@H]1OP(C)(C)=O,MTOR,MTOR
4799,vilanterol,OCC1=C(O)C=CC(=C1)[C@@H](O)CNCCCCCCOCCOCC1=C(Cl)C=CC=C1Cl,ADRB1;ADRB2;ADRB3,ADRB2
4801,dabrafenib,CC(C)(C)C1=NC(=C(S1)C1=NC(N)=NC=C1)C1=C(F)C(NS(=O)(=O)C2=C(F)C=CC=C2F)=CC=C1,ARAF;BRAF;DSTYK;KRAS;RAF1;RIPK1;RIPK2;RIPK3;TGFBR1,BRAF
4802,trametinib,CN1C(=O)C(C)=C2N(C(=O)N(C3CC3)C(=O)C2=C1NC1=C(F)C=C(I)C=C1)C1=CC(NC(C)=O)=CC=C1,ABCB1;MAP2K1;MAP2K2,MAP2K1;MAP2K2
4806,vortioxetine,CC1=CC=C(SC2=C(C=CC=C2)N2CCNCC2)C(C)=C1,ADRB1;ADRB2;HRH1;HRH2;HTR1A;HTR1B;HTR1D;HTR2A;HTR2C;HTR3A;HTR5A;HTR6;HTR7;SLC6A4,HTR1A;HTR1B;HTR1D;HTR3A;HTR7;SLC6A4
4807,riociguat,COC(=O)N(C)C1=C(N)N=C(N=C1N)C1=NN(CC2=C(F)C=CC=C2)C2=NC=CC=C12,GUCY1B3;PDE7B,GUCY1B3
4808,ipidacrine,NC1=C2CCCC2=NC2=C1CCCC2,ACHE,
4809,macitentan,CCCNS(=O)(=O)NC1=C(C(OCCOC2=NC=C(Br)C=N2)=NC=N1)C1=CC=C(Br)C=C1,EDNRA;EDNRB,EDNRA;EDNRB
4810,ibrutinib,NC1=C2C(=NC=N1)N(N=C2C1=CC=C(OC2=CC=CC=C2)C=C1)[C@@H]1CCCN(C1)C(=O)C=C,ABL1;BLK;BMX;BTK;CSK;EGFR;ERBB2;ERBB4;FAM213A;FER;FGFR2;FGR;FYN;HCK;ITK;JAK3;KCNH2;LCK;LYN;PTK6;RET;SRC;TEC;TXK;YES1,BTK
4812,simeprevir,COC1=C(C)C2=C(C=C1)C(O[C@@H]1C[C@@H]3[C@@H](C1)C(=O)N(C)CCCC\C=C/[C@@H]1C[C@]1(NC3=O)C(=O)NS(=O)(=O)C1CC1)=CC(=N2)C1=NC(=CS1)C(C)C,CTSS,
4814,olodaterol,COC1=CC=C(CC(C)(C)NC[C@H](O)C2=C3OCC(=O)NC3=CC(O)=C2)C=C1,ADRB1;ADRB2;ADRB3,ADRB2
4815,lixisenatide,CC[C@H](C)[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)CNC(=O)[C@@H](N)CC1=CNC=N1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)NCC(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(N)=O,GLP1R,GLP1R
4816,umeclidinium,OC(C1=CC=CC=C1)(C1=CC=CC=C1)C12CC[N+](CCOCC3=CC=CC=C3)(CC1)CC2,CHRM1;CHRM2;CHRM3;CHRM4;CHRM5,CHRM3
4817,rifamycin,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C)C(O)=C4C(O)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C=C(O)C4=C3C2=O,ABCB11;SLCO1A2;SLCO1B1,
4818,florbetaben F18,CNC1=CC=C(\C=C\C2=CC=C(OCCOCCOCC[18F])C=C2)C=C1,APP,
4820,tasimelteon,CCC(=O)NC[C@@H]1C[C@H]1C1=C2CCOC2=CC=C1,MTNR1A;MTNR1B,MTNR1A;MTNR1B
4821,seractide,CSCC[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@@H](N)CO)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,MC2R,MC2R
4823,peramivir,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](O)[C@H](C[C@H]1NC(N)=N)C(O)=O,NEU2,
4824,etilefrine pivalate,CCNCC(O)C1=CC(OC(=O)C(C)(C)C)=CC=C1,ADRB1,ADRB1
4829,apremilast,CCOC1=C(OC)C=CC(=C1)[C@@H](CS(C)(=O)=O)N1C(=O)C2=CC=CC(NC(C)=O)=C2C1=O,PDE4A;PDE4B;PDE4C;PDE4D,PDE4D
4830,empagliflozin,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=CC(CC2=CC=C(O[C@H]3CCOC3)C=C2)=C(Cl)C=C1,SLC5A1;SLC5A10;SLC5A11;SLC5A2;SLC5A9,SLC5A2
4832,naloxegol,COCCOCCOCCOCCOCCOCCOCCO[C@H]1CC[C@@]2(O)[C@H]3CC4=C5C(O[C@@H]1[C@@]25CCN3CC=C)=C(O)C=C4,OPRM1,OPRM1
4833,gemigliptin,N[C@H](CN1CC(F)(F)CCC1=O)CC(=O)N1CCC2=C(N=C(N=C2C1)C(F)(F)F)C(F)(F)F,DPP4;DPP9,DPP4
4834,eliglustat,CCCCCCCC(=O)N[C@H](CN1CCCC1)[C@H](O)C1=CC=C2OCCOC2=C1,UGCG,UGCG
4836,afamelanotide,CCCC[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(C)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(N)=O,ADA;MC1R;MC3R;MC4R;MC5R,MC1R
4857,estrone sulphate,C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(OS(O)(=O)=O)=C4)[C@@H]1CCC2=O,ESR1;ESR2;STS,ESR1;ESR2
4858,corticorelin,CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@@H](N)CO)[C@@H](C)CC)[C@@H](C)O)C(C)C)[C@@H](C)CC)C(N)=O,CRHR1;CRHR2,CRHR1
4863,phenibut,NCC(CC(O)=O)C1=CC=CC=C1,GABBR1;GABBR2,GABBR1;GABBR2
4864,levomilnacipran,CCN(CC)C(=O)[C@]1(C[C@H]1CN)C1=CC=CC=C1,SLC6A2;SLC6A3;SLC6A4,SLC6A2;SLC6A4
4865,mebanazine,CC(NN)C1=CC=CC=C1,MAOA;MAOB,MAOA;MAOB
4866,ceritinib,CC(C)OC1=C(NC2=NC=C(Cl)C(NC3=C(C=CC=C3)S(=O)(=O)C(C)C)=N2)C=C(C)C(=C1)C1CCNCC1,ABCB1;ABL1;ALK;BTK;CDK2;CDK4;EGFR;ETV6;FGFR2;FGFR3;FGFR4;FGR;FLT3;IGF1R;INSR;JAK1;JAK2;JAK3;KCNH2;KDR;KIT;LCK;LYN;MET;MKNK2;NTRK1;NTRK2;PDGFRA;RET;ROCK2;ROS1;SRC;SYK;TSSK1B;ZAP70,ALK
4867,dexrabeprazole,COCCCOC1=CC=NC(C[S@@](=O)C2=NC3=C(N2)C=CC=C3)=C1C,ADORA3;ADRA2B;ATP4A;ATP4B;DDAH1;DRD3;ENGASE;FASN;IDE;SARM1,ATP4A;ATP4B
4870,vorapaxar,CCOC(=O)N[C@@H]1CC[C@@H]2[C@H](C[C@@H]3[C@@H]([C@@H](C)OC3=O)[C@H]2\C=C\C2=CC=C(C=N2)C2=CC(F)=CC=C2)C1,F2R,F2R
4873,tedizolid phosphate,CN1N=NC(=N1)C1=CC=C(C=N1)C1=CC=C(C=C1F)N1C[C@H](COP(O)(O)=O)OC1=O,MAOA;MAOB,
4875,daclatasvir,COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C1=NC=C(N1)C1=CC=C(C=C1)C1=CC=C(C=C1)C1=CN=C(N1)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)OC)C(C)C,KCNH2,
4876,belinostat,ONC(=O)C=CC1=CC(=CC=C1)S(=O)(=O)NC1=CC=CC=C1,BRD4;HDAC1;HDAC10;HDAC11;HDAC2;HDAC3;HDAC4;HDAC5;HDAC6;HDAC7;HDAC8;HDAC9,HDAC1;HDAC10;HDAC11;HDAC2;HDAC3;HDAC4;HDAC5;HDAC6;HDAC7;HDAC8;HDAC9
4877,tavaborole,OB1OCC2=C1C=CC(F)=C2,CA1;CA2,
4878,idelalisib,CC[C@H](NC1=NC=NC2=C1NC=N2)C1=NC2=C(C(F)=CC=C2)C(=O)N1C1=CC=CC=C1,PIK3C3;PIK3CA;PIK3CB;PIK3CD;PIK3CG;PRKDC,PIK3CD
4881,suvorexant,C[C@@H]1CCN(CCN1C(=O)C1=CC(C)=CC=C1N1N=CC=N1)C1=NC2=C(O1)C=CC(Cl)=C2,HCRTR1;HCRTR2,HCRTR1;HCRTR2
4882,istradefylline,CCN1C2=C(N(C)C(\C=C\C3=CC(OC)=C(OC)C=C3)=N2)C(=O)N(CC)C1=O,ADORA1;ADORA2A;ADORA2B;ADORA3;MAOB,ADORA2A
4886,cetilistat,CCCCCCCCCCCCCCCCOC1=NC2=C(C=C(C)C=C2)C(=O)O1,PNLIP,PNLIP
4888,topiroxostat,N#CC1=NC=CC(=C1)C1=NNC(=N1)C1=CC=NC=C1,XDH,XDH
4890,ipragliflozin,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=CC(CC2=CC3=C(S2)C=CC=C3)=C(F)C=C1,SLC5A1;SLC5A2,SLC5A2
4891,luseogliflozin,CCOC1=CC=C(CC2=C(C)C=C(OC)C(=C2)[C@@H]2S[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=C1,SLC5A1;SLC5A2,SLC5A2
4892,tofogliflozin,CCC1=CC=C(CC2=CC3=C(CO[C@]33O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C=C2)C=C1,SLC5A1;SLC5A2,SLC5A2
4893,tipiracil,ClC1=C(CN2CCCC2=N)NC(=O)NC1=O,TYMP,TYMP
4894,iguratimod,CS(=O)(=O)NC1=CC2=C(C=C1OC1=CC=CC=C1)C(=O)C(NC=O)=CO2,MIF,
4895,teneligliptin,CC1=NN(C(=C1)N1CCN(CC1)[C@@H]1CN[C@@H](C1)C(=O)N1CCSC1)C1=CC=CC=C1,DPP4;DPP8;DPP9,DPP4
4896,anagliptin,CC1=NN2C=C(C=NC2=C1)C(=O)NCC(C)(C)NCC(=O)N1CCC[C@H]1C#N,DPP4;DPP8;DPP9;FAP,DPP4
4897,edoxaban,CN(C)C(=O)[C@H]1CC[C@H](NC(=O)C(=O)NC2=CC=C(Cl)C=N2)[C@@H](C1)NC(=O)C1=NC2=C(CN(C)CC2)S1,F10,F10
4898,netupitant,CN(C(=O)C(C)(C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C1=CN=C(C=C1C1=C(C)C=CC=C1)N1CCN(C)CC1,TACR1,TACR1
4900,diquafosol,O[C@H]1[C@@H](O)[C@@H](O[C@@H]1COP(O)(=O)OP(O)(=O)OP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(=O)NC1=O)N1C=CC(=O)NC1=O,P2RY2;P2RY4,P2RY2
4902,imidafenacin,CC1=NC=CN1CCC(C(N)=O)(C1=CC=CC=C1)C1=CC=CC=C1,CHRM1;CHRM3,CHRM3
